,subjectID,Label,median_p,mean_p,std_p,var_p,slope_p,min_p,max_p,fdmean_p,fdstd_p,sdmean_p,sdstd_p,drange_p,peaks_p,rise_time_p,max_deriv_p,amp_p,decay_time_p,SCR_width_p,auc_p,median_t,mean_t,std_t,var_t,slope_t,min_t,max_t,fdmean_t,fdstd_t,sdmean_t,sdstd_t,drange_t,median_f,mean_f,std_f,var_f,slope_f,min_f,max_f,fdmean_f,fdstd_f,sdmean_f,sdstd_f,drange_f,peaks_f,rise_time_f,max_deriv_f,amp_f,decay_time_f,SCR_width_f,auc_f,bpm,ibi,sdnn,sdsd,rmssd,pnn20,pnn50,hr_mad,sd1,sd2,s,sd1/sd2,breathingrate,lf,hf,lf/hf,median_bvp,mean_bvp,std_bvp,var_bvp,min_bvp,max_bvp,fdmean_bvp,fdstd_bvp,sdmean_bvp,sdstd_bvp,drange_bvp,boolean_mask
10,5,1,0.08737694700838144,0.09823405693063213,0.06182486459043554,0.0038223138816256903,-9.100454455281023e-05,0.013555846521857422,0.26534788559259453,0.00020918153778299244,0.011568500475995148,0.00012739031121973286,0.003994756164196157,0.2517920390707371,6.0,0.5960000000000001,0.08043417891564578,0.10998472658829932,0.14666666666666667,0.20266666666666663,0.02599406163172765,1.6107560643788563,1.581292635838673,0.08213550558499329,0.006746241277702464,0.0011160343675730912,1.4067814237605434,1.7703420251726962,0.0015347675423041441,0.0016574125543086756,1.949428873603461e-05,9.54540022497468e-05,0.36356060141215285,3.1766019488904176,3.166863095003694,0.0910877046072739,0.008296969930621987,0.0009555126253528896,2.9701641686614164,3.358119650904045,0.0016651234328178693,0.011440206574652853,0.00011401596909091742,0.0037818863459841484,0.38795548224262877,8.0,0.473,0.06386661542696626,0.092603942324954,0.15466666666666665,0.20799999999999996,0.030119601457961723,71.70124481327801,836.8055555555555,178.1693279259375,162.54673473257537,229.1074734158622,1.0,0.6666666666666666,125.0,146.1120847823493,103.77530648526702,47635.42396146211,1.4079658228048002,0.3985651654045437,0.0,147665.58336603845,0.0,2.2677987751812965,0.08041261177112892,43.17810425947639,1864.3486874422135,-191.04926779084565,156.93302903473057,-0.028306193438593592,2.564382103848529,-0.0009338365081149986,0.24319280476947044,347.9822968255762,1
11,5,1,0.09242305408566148,0.10624801961969718,0.06712911224219302,0.004506317710424949,8.076638212560077e-05,0.013555846521857422,0.27149790069576785,0.00021631427211137136,0.011568672059467952,2.8844115610853187e-05,0.004000204316710067,0.2579420541739104,7.0,0.5108571428571429,0.058359106023190985,0.07762263834605883,0.12114285714285712,0.16914285714285718,0.018348116168207796,1.6368293352357863,1.7090115805183452,0.1633724052198835,0.026690542787329814,0.0020457890381333946,1.5101256344270628,2.0921951343461367,0.0024318956627108358,0.002585517028103715,-7.5646249039604725e-06,0.0001176589311445871,0.5820694999190739,3.230013080843477,3.2935345055014724,0.16905478973786908,0.028579521933315123,0.0019864852152973816,3.015296792389619,3.6213753110307207,0.0025031651690246496,0.011488500647404835,2.1221879414214107e-05,0.003834607873227532,0.6060785186411017,8.0,1.187,0.05579774150371275,0.10893777903511981,0.14,0.196,0.03200906315438085,72.58979206049149,826.5625,158.33761644426127,103.90592366281251,158.57643070456592,1.0,0.6666666666666666,70.3125,104.55656197856632,112.79379076931103,37049.84195357192,0.9269709020810222,0.4842028810071419,0.0,78132.75917181026,0.0,1.963894513420836,0.07135851732948849,46.15601231462392,2130.377472787715,-191.04926779084565,156.93302903473057,-0.006931204016945162,2.6583045052480863,-4.93898025876473e-05,0.2490516616417158,347.9822968255762,1
12,5,1,0.09126410132324836,0.10097293443894508,0.05954438070315665,0.003545533273322454,-9.163272222895269e-05,0.013555846521857422,0.27149790069576785,0.00037664410365299134,0.010704166508579466,-2.536991593571405e-06,0.0036741575838311687,0.2579420541739104,7.0,0.11885714285714287,0.06659194941284334,0.0688361720732897,0.12000000000000001,0.16266666666666665,0.014968491089337422,1.7739488618766575,1.835293984405581,0.20553288214149593,0.042243765641390055,0.0028035024574711233,1.6065091094078037,2.156842924343535,0.002270853018075274,0.002865397602505922,2.6012917597671946e-05,0.0001404372338592254,0.5503338149357315,3.378699894723313,3.406581538639893,0.19286291253967022,0.03719610303328449,0.0025307470131465544,3.130003575341535,3.7329561266079,0.0024767698554798534,0.010623490302088116,1.706370521873668e-05,0.00350056774084432,0.6029525512663647,8.0,0.8320000000000001,0.060238980454006,0.08860468868827315,0.088,0.128,0.007931846738301477,75.44204322200393,795.3125,120.3125,83.00717422140222,181.54609435347265,1.0,1.0,93.75,127.89613706050703,67.7083333333334,27205.043437257464,1.8889275627397943,0.1258019876714052,0.0,7213.557341578137,0.0,0.45444578350636833,1.1304561792154024,42.998318055495744,1848.8553556015715,-190.20051622070153,156.93302903473057,-0.011272421876033105,2.41805416642503,-0.0006190571603150119,0.22548262601924118,347.13354525543207,1
13,5,1,0.09565145731031788,0.10946646465583866,0.05977638054018051,0.0035732156704844707,1.4040700404275323e-05,0.013555846521857422,0.27149790069576785,-0.0006608103279723635,0.010911089500565707,-1.2784873229734126e-05,0.004048842748063331,0.2579420541739104,10.0,0.1072,0.07035434315690446,0.06703029128734414,0.09244444444444444,0.13333333333333333,0.010858320273910874,2.0668012683095496,1.9902777409619443,0.21820936074821937,0.04761532511814654,0.0030167716637425858,1.6356225234252886,2.2674884379268905,0.002435272954673721,0.003090677949746182,-5.0854170564651e-06,0.00016198676951767558,0.6318659145016019,3.591100589593526,3.559176637108203,0.21247874535510264,0.045147217227678546,0.0028282423078411756,3.2038487312871275,3.9080214841564502,0.0016660918232166365,0.011245603711473205,-3.435748162063425e-05,0.003924788753276222,0.7041727528693227,10.0,0.9720000000000001,0.0659788473571549,0.09461311910359753,0.08266666666666667,0.128,0.007850809983089199,66.4089521871821,903.4926470588235,143.62959452659967,89.60755486502737,222.01189047861578,1.0,1.0,125.0,152.89610316877773,126.91435335067409,60961.69458054214,1.204718766098221,0.2605693440166764,49858.02647301577,115954.47757517126,0.42997931184411303,0.8780976324625345,-0.34822789509631474,39.05080176836485,1524.965118752127,-190.20051622070153,122.15434666571473,-0.006996301548976288,2.1825265176575366,0.0002825635972080968,0.21077052624068307,312.35486288641624,1
14,5,1,0.09415700380463057,0.10570913811380601,0.06309194230648286,0.003980593184004563,-0.00028788093756614615,0.009703713554945195,0.27149790069576785,-0.00019344364366384064,0.010971387810247457,-0.0001312107684570121,0.0041367866189730785,0.26179418714082264,10.0,0.11359999999999999,0.07791495295712907,0.07714717545638343,0.1031111111111111,0.14577777777777778,0.01401007316926748,2.1596787602517313,2.131687740082425,0.12298374344738928,0.015125001152333267,0.001571034252762683,1.7775556985806185,2.2674884379268905,0.0018741918523279772,0.003014518764309674,-3.5283234674966106e-05,0.0001406555983750797,0.489932739346272,3.6925123500803454,3.6876823042135567,0.11101870801234377,0.012325153528730043,0.0011964754677542965,3.3992801385425806,3.9080214841564502,0.001589060943662677,0.011009329210116842,-0.00017730094026423374,0.004022259382954819,0.5087413456138696,9.0,0.7537777777777779,0.0732718141589517,0.08788967318940417,0.09866666666666668,0.1466666666666667,0.012430598256090797,71.0015408320493,845.0520833333334,146.91631917322772,73.68641326594748,221.96301071349703,1.0,1.0,93.75,155.05795287569094,122.95197233066253,59893.46218613288,1.26112619371964,0.09867771857114663,0.0,85124.65639988446,0.0,1.760208297305652,-0.3239500781266781,34.08042942921341,1161.4756700795954,-190.20051622070153,122.15434666571473,0.009841482253859635,1.8159177180563844,0.0008228564622924384,0.1750327080462832,312.35486288641624,1
15,5,1,0.09335346138533762,0.09815932288978949,0.052231289569581514,0.002728107610101475,-2.3066753427169712e-05,0.009703713554945195,0.2701142070473974,-8.959803519850266e-05,0.010302233230968743,-2.0239378236866676e-05,0.0039880045686852775,0.2604104934924522,11.0,0.3861818181818182,0.08241702426029475,0.0863385610639589,0.11022222222222221,0.15644444444444444,0.015751991426669592,2.2116278989261593,2.186840915304933,0.06378381453385427,0.004068374996489119,0.00048127298814082284,2.062378657502096,2.2674884379268905,0.0002977210570197786,0.00212179149375021,-5.29516985425064e-06,0.00012561648662566397,0.20510978042479433,3.7385671164649,3.7320769548820616,0.08248280086666314,0.006803412438809605,0.0004267990589614874,3.557670313177129,3.9080214841564502,0.00018558213411702939,0.01026689741532513,-3.1274963191183874e-05,0.003789952098669347,0.3503511709793212,9.0,0.4382222222222223,0.0780103975073582,0.08961878611964987,0.09999999999999999,0.15000000000000002,0.012328162342811755,66.41509433962264,903.4090909090909,148.80235987281588,127.59752321141465,256.62605790088816,0.75,0.75,78.125,171.94157091463876,84.64042453132991,45720.24994660655,2.0314355919965177,0.30205396697543296,0.0,106968.2181317134,0.0,0.8654919054096943,-0.15697410593161057,23.26587374258889,541.3008810060871,-112.2462840009343,117.02924901481909,-0.00015150650327129997,1.2622958752395501,-0.0001564396063503734,0.13521299478635643,229.27553301575338,1
16,5,1,0.0929798002318594,0.09714280346790982,0.05435798236135066,0.0029547902463969095,-0.0003349878508816059,0.004565127712945413,0.2701142070473974,-0.0005236066904775277,0.00974678338580143,-4.79384192663675e-05,0.0038917930511073737,0.265549079334452,11.0,7854.565090909091,0.08132416090921314,0.08698754613570456,0.12088888888888888,9599.744,2503.0589591940275,2.2116278989261593,2.1985706113176087,0.0453039887716155,0.002052451398618663,-0.0005697991398587441,2.1174203846033817,2.2674884379268905,-0.00017650713202334116,0.0016758309742975338,-2.4580005934200324e-05,8.815393755738193e-05,0.1500680533235088,3.7435123516887896,3.742085610672218,0.071191103722729,0.0050681732492603585,-0.0008454584574190382,3.577775821610281,3.9080214841564502,-0.0006576888856987623,0.009573854642463757,-6.128731870129605e-05,0.003697014649993032,0.33024566254616916,10.0,8639.728000000001,0.07216482450354747,0.087942079762648,0.1,0.148,0.010855951595232732,66.78260869565217,898.4375,187.3371688794031,51.55986946151909,275.6975055805426,1.0,1.0,140.625,191.43724947384482,111.34144961683307,66962.73597600443,1.7193709093302707,0.41759465478841873,0.0,70898.53651769669,0.0,2.56796789624362,0.3295378054754139,18.53339788195817,343.4868370509716,-105.4980790164674,69.06966988332576,0.028157155415981853,1.1261104941871518,-0.0007621957301335141,0.12629544960607628,174.56774889979317,1
17,5,1,0.06236235867319136,0.06958568267413133,0.05017823321816355,0.002517855088896412,-0.0003462820613690675,0.0025335761033907114,0.20207635347363526,-0.0001381420586931093,0.007669528992725745,2.5379213804135592e-05,0.002954073713641264,0.19954277737024453,7.0,0.5337142857142858,0.07707919560854419,0.0791915653951512,0.1248,0.1728,0.015658593261410923,2.1639830118890835,2.1553164911616887,0.06624044370976832,0.004387796382866987,-0.0009185344096809703,1.9844768211597108,2.237707192858722,-0.0010169262314453245,0.001023669584969631,-7.204166349386356e-06,5.095716696326293e-05,0.2532303716990114,3.6992247508015215,3.6760606975732424,0.09248152720343746,0.008552832873880142,-0.001179890266205986,3.4826873272195966,3.8650044689168626,-0.0010460367288506263,0.007281500161634394,1.3564773870360091e-05,0.00275044470189125,0.38231714169726594,6.0,0.12,0.06827151564038925,0.06994789518761697,0.11840000000000002,0.16960000000000003,0.01411088707651655,68.43564356435644,876.7361111111111,150.1309549245032,103.90592366281251,209.82538623420507,1.0,1.0,78.125,73.47258322742648,73.47258322742647,16959.009821624586,1.0000000000000002,0.3803245436105477,0.0,32959.120216475414,0.0,1.9717691651156168,0.29680418335504,15.557267194816779,242.02856257092233,-85.46210427937612,44.812533904130085,-0.0011132404609975452,0.9860649173858073,-0.00018700330251800328,0.11955341900793706,130.2746381835062,1
18,5,1,0.04957074246368735,0.06315830771670533,0.04810617375750313,0.002314203953587083,-0.00032256361601296215,0.0016637934212336307,0.17512040498431525,-0.00016874426352982936,0.006916316906870829,-5.587781660210536e-05,0.0027070553615469047,0.17345661156308162,7.0,0.5268571428571428,0.06110497249507712,0.0671473557373715,0.12000000000000001,0.17866666666666667,0.01319235920648737,2.1172992079002775,2.0852835194472017,0.09293441078407076,0.008636804707782407,-0.001305499095235083,1.940178623514422,2.22309127459352,-0.0011315138494628568,0.001016176074428837,8.909147996132016e-06,4.937617994838109e-05,0.282912651079098,3.5959770315027724,3.6046313802613392,0.11337525184569232,0.012853947731074159,-0.0015206495695724333,3.411743064400849,3.7936019088075015,-0.0012082598538876415,0.006694703017581541,-4.544685526950328e-05,0.002512807699599966,0.3818588444066524,6.0,0.5853333333333334,0.047629827280162296,0.056734895914278306,0.0992,0.16,0.011006592207689393,69.08545727136432,868.4895833333334,148.70566967528976,93.49647432820959,207.19087792620923,1.0,1.0,85.9375,120.82042405897964,150.87319987073948,57266.72270867781,0.8008077257093537,0.2879907842949026,0.0,62052.45290925996,0.0,0.6344818622774945,0.6258071555337925,21.406981135668964,458.2588413428869,-85.46210427937612,145.85216822154345,-0.0044553389886709946,1.0416811954707696,2.7210787609629333e-05,0.12409849443125216,231.31427250091957,1
19,5,1,0.04533529893007504,0.06207542579974287,0.05254296345708968,0.0027607630088530614,0.00017254293475572245,0.0016637934212336307,0.23109013069033066,0.00017128839324669925,0.0074415996403692595,5.7812377798548564e-05,0.002612895305460359,0.22942633726909703,6.0,1.0826666666666667,0.05973670849823955,0.08678870344899725,0.1376,0.2144,0.02102104015704382,1.9960681961251407,2.0326914227459505,0.0764084825455088,0.005838256204907324,-0.0009503626033965121,1.940178623514422,2.1634828136794395,-0.0007912248279163036,0.001344370039498576,-7.301881369356269e-06,6.944810349453193e-05,0.22330419016501746,3.540565446658234,3.5545150445841345,0.08601748844529569,0.007399008318436578,-0.0007276836671047002,3.411743064400849,3.7616331214191696,-0.0005719365238771192,0.007253169991159321,3.3236038065767116e-05,0.00240057100274192,0.34989005701832054,6.0,1.0773333333333335,0.05053292161902837,0.07919074254116154,0.11839999999999999,0.192,0.01843306954890802,77.08908406524466,778.3203125,182.06802455116835,148.80001623066752,270.3320681741871,1.0,1.0,125.0,191.09055677177162,177.49985056940326,106558.25264763884,1.076567423345826,0.48204386599180526,0.0,113657.12397201953,0.0,-0.8549883160600484,0.09411267211537866,20.843984014106148,434.47166958031266,-85.46210427937612,145.85216822154345,-0.0015303755375290892,0.9860498780002864,-3.432250369624255e-05,0.11719116275492382,231.31427250091957,1
